"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
0,54908,69.408,26.238,93.407
174.4,54919,53.816,28.712,99.239
173.45,54920,54.148,28.823,99.12
173.41,54921,54.038,28.784,99.271
171.93,54922,54.263,28.858,99.196
164.59,54923,56.594,29.421,100.26
165.88,54924,56.5,29.41,100.12
151.43,54925,66.483,28.969,96.843
131.01,54926,68.087,27.956,94.344
131.73,54927,68.096,27.923,94.473
135.34,54928,68.009,28.023,94.393
173.35,54939,53.913,28.74,99.446
171.51,54940,54.234,28.846,99.32
171.74,54941,54.125,28.807,99.471
170.43,54942,54.342,28.877,99.401
166.46,54943,56.309,29.369,100.1
166.8,54944,56.229,29.342,100.24
167.08,54945,56.148,29.335,100.06
151.64,54946,66.598,28.903,96.683
140.68,54947,67.933,28.081,94.486
137.28,54948,67.955,28.037,94.613
147.32,54949,67.856,28.134,94.586
172.7,54959,54.008,28.763,99.665
170.56,54960,54.322,28.867,99.529
171.63,54961,54.201,28.825,99.643
171.1,54962,54.413,28.89,99.659
167.63,54963,56.052,29.293,100.36
168.52,54964,55.958,29.28,100.21
151.92,54965,66.684,28.856,96.513
152.25,54966,66.847,28.748,96.434
148.45,54967,67.676,28.235,94.98
145.03,54968,67.724,28.165,95.157
148.94,54969,67.632,28.242,95.201
148.36,54970,67.772,28.176,94.795
173.15,54980,54.174,28.809,99.833
171.71,54981,54.372,28.872,99.793
168.7,54982,55.753,29.229,100.23
168.64,54983,55.709,29.209,100.36
168.78,54984,55.56,29.18,100.22
153.14,54985,66.929,28.703,96.235
153.7,54986,67.072,28.598,96.189
151.48,54987,67.449,28.363,95.48
151.98,54988,67.441,28.351,95.636
152.14,54989,67.318,28.459,95.59
149.68,54990,67.525,28.317,95.321
173.13,55000,54.074,28.768,100.02
171.39,55001,54.362,28.864,99.901
171.25,55002,54.297,28.835,100.06
169.63,55003,54.478,28.895,99.973
168.88,55004,55.357,29.127,100.23
168.75,55005,55.315,29.107,100.37
168.92,55006,55.148,29.071,100.23
153.88,55007,67.154,28.549,95.997
152.86,55008,67.238,28.5,95.803
173.05,55023,53.982,28.732,100.17
171.72,55024,54.148,28.781,100.21
169.09,55025,54.557,28.91,100.12
170.17,55026,54.371,28.847,100.25
168.96,55027,54.777,28.971,100.18
169.17,55028,54.61,28.914,100.31
168.94,55029,54.951,29.018,100.21
168.61,55030,54.87,28.986,100.35
207.02,55423,70.824,10.152,98.591
207.47,55424,70.833,10.193,98.778
207.11,55425,70.807,10.1,98.714
210.65,55426,70.872,10.32,98.567
211.66,55427,70.867,10.318,98.742
220.58,55428,70.904,10.441,98.529
220.79,55429,70.911,10.502,98.725
223.77,55430,70.926,10.541,98.582
206.7,55444,70.788,10.052,98.834
